ds,y
2021/1/2 2:45,154571.2524
2021/1/2 3:00,167139.5554
2021/1/2 3:15,151828.3118
2021/1/2 3:30,151242.84
2021/1/2 3:45,149775.5783
2021/1/2 4:00,164674.6148
2021/1/2 4:15,150062.9566
2021/1/2 4:30,147140.7059
2021/1/2 4:45,148143.9586
2021/1/2 5:00,161688.3296
2021/1/2 5:15,148536.0916
2021/1/2 5:30,149473.2517
2021/1/2 5:45,149032.0974
2021/1/2 6:00,161967.6851
2021/1/2 6:15,151144.8815
2021/1/2 6:30,155840.6382
2021/1/2 6:45,154267.874
2021/1/2 7:00,172714.7337
2021/1/2 7:15,162843.1732
2021/1/2 7:30,165930.1822
2021/1/2 7:45,168928.306
2021/1/2 8:00,186631.2491
2021/1/2 8:15,177137.1223
2021/1/2 8:30,181286.459
2021/1/2 8:45,185030.7939
2021/1/2 9:00,202970.5059
2021/1/2 9:15,191438.839
2021/1/2 9:30,195157.664
2021/1/2 9:45,197233.0053
2021/1/2 10:00,214162.1103
2021/1/2 10:15,202352.8098
2021/1/2 10:30,202269.6437
2021/1/2 10:45,201955.6279
2021/1/2 11:00,216258.2782
2021/1/2 11:15,202884.3731
2021/1/2 11:30,200810.2631
2021/1/2 11:45,196846.9399
2021/1/2 12:00,208768.8239
2021/1/2 12:15,192122.2075
2021/1/2 12:30,193232.239
2021/1/2 12:45,195402.3014
2021/1/2 13:00,209760.1857
2021/1/2 13:15,195239.9489
2021/1/2 13:30,196916.0375
2021/1/2 13:45,198162.948
2021/1/2 14:00,214970.6075
2021/1/2 14:15,199291.8252
2021/1/2 14:30,199736.7052
2021/1/2 14:45,199078.2221
2021/1/2 15:00,215693.9024
2021/1/2 15:15,198905.4886
2021/1/2 15:30,199915.3551
2021/1/2 15:45,199767.8643
2021/1/2 16:00,215196.2182
2021/1/2 16:15,200484.0575
2021/1/2 16:30,201763.2638
2021/1/2 16:45,202409.8892
2021/1/2 17:00,216926.3802
2021/1/2 17:15,202233.5023
2021/1/2 17:30,201058.6105
2021/1/2 17:45,197265.651
2021/1/2 18:00,212774.1909
2021/1/2 18:15,195822.7853
2021/1/2 18:30,195506.2098
2021/1/2 18:45,195529.3649
2021/1/2 19:00,211875.8505
2021/1/2 19:15,197085.7172
2021/1/2 19:30,198194.1852
2021/1/2 19:45,196863.6543
2021/1/2 20:00,209985.7351
2021/1/2 20:15,193654.2631
2021/1/2 20:30,194631.4787
2021/1/2 20:45,193273.736
2021/1/2 21:00,208762.3005
2021/1/2 21:15,193634.3448
2021/1/2 21:30,194992.211
2021/1/2 21:45,192994.252
2021/1/2 22:00,206183.0446
2021/1/2 22:15,189724.5172
2021/1/2 22:30,191701.2553
2021/1/2 22:45,188398.5017
2021/1/2 23:00,202530.5371
2021/1/2 23:15,185745.5708
2021/1/2 23:30,183507.1985
2021/1/2 23:45,182990.8527
2021/1/3 0:00,197847.0793
2021/1/3 0:15,187513.4267
2021/1/3 0:30,188528.183
2021/1/3 0:45,188266.8713
2021/1/3 1:00,199182.5511
2021/1/3 1:15,186875.4731
2021/1/3 1:30,183352.6314
2021/1/3 1:45,183405.8081
2021/1/3 2:00,195564.1351
2021/1/3 2:15,181888.6248
2021/1/3 2:30,179383.2126
2021/1/3 2:45,178505.5152
2021/1/3 3:00,192560.6415
2021/1/3 3:15,178325.9833
2021/1/3 3:30,178560.8223
2021/1/3 3:45,177518.6066
2021/1/3 4:00,191474.8682
2021/1/3 4:15,176401.067
2021/1/3 4:30,175643.1628
2021/1/3 4:45,177813.5746
2021/1/3 5:00,188901.8204
2021/1/3 5:15,175993.8596
2021/1/3 5:30,175217.3846
2021/1/3 5:45,174685.0487
2021/1/3 6:00,191436.3738
2021/1/3 6:15,177216.3548
2021/1/3 6:30,177647.5137
2021/1/3 6:45,177120.4303
2021/1/3 7:00,191187.7918
2021/1/3 7:15,181727.4929
2021/1/3 7:30,181304.8763
2021/1/3 7:45,182212.5013
2021/1/3 8:00,197510.3387
2021/1/3 8:15,187915.647
2021/1/3 8:30,192408.2761
2021/1/3 8:45,195497.9579
2021/1/3 9:00,213516.0299
2021/1/3 9:15,200330.3247
2021/1/3 9:30,203633.0847
2021/1/3 9:45,205502.1073
2021/1/3 10:00,225185.7729
2021/1/3 10:15,213118.5939
2021/1/3 10:30,211398.7798
2021/1/3 10:45,211296.7736
2021/1/3 11:00,227274.5354
2021/1/3 11:15,210693.0609
2021/1/3 11:30,208969.0782
2021/1/3 11:45,205966.2169
2021/1/3 12:00,217483.5726
2021/1/3 12:15,200610.4226
2021/1/3 12:30,199489.1732
2021/1/3 12:45,202322.585
2021/1/3 13:00,218018.2414
2021/1/3 13:15,205026.6864
2021/1/3 13:30,204220.6961
2021/1/3 13:45,207234.6146
2021/1/3 14:00,224403.5506
2021/1/3 14:15,207890.7844
2021/1/3 14:30,208233.9756
2021/1/3 14:45,209346.0031
2021/1/3 15:00,225303.7888
2021/1/3 15:15,208349.9007
2021/1/3 15:30,209618.0096
2021/1/3 15:45,211150.4215
2021/1/3 16:00,224538.8843
2021/1/3 16:15,209983.7362
2021/1/3 16:30,210686.7659
2021/1/3 16:45,210660.8543
2021/1/3 17:00,226548.1632
2021/1/3 17:15,210084.4729
2021/1/3 17:30,207806.6629
2021/1/3 17:45,204859.9424
2021/1/3 18:00,218793.1327
2021/1/3 18:15,201889.7733
2021/1/3 18:30,201328.2386
2021/1/3 18:45,200451.3965
2021/1/3 19:00,216746.3217
2021/1/3 19:15,199298.9013
2021/1/3 19:30,200634.7449
2021/1/3 19:45,198289.5229
2021/1/3 20:00,213845.3365
2021/1/3 20:15,197138.1836
2021/1/3 20:30,195995.8607
2021/1/3 20:45,198085.0777
2021/1/3 21:00,212479.5853
2021/1/3 21:15,196174.3851
2021/1/3 21:30,196320.7725
2021/1/3 21:45,197006.6503
2021/1/3 22:00,209940.2079
2021/1/3 22:15,194588.128
2021/1/3 22:30,193837.0142
2021/1/3 22:45,194416.5325
2021/1/3 23:00,205767.7336
2021/1/3 23:15,192157.3635
2021/1/3 23:30,190450.0911
2021/1/3 23:45,189083.7686
2021/1/4 0:00,202910.7354
2021/1/4 0:15,194362.8755
2021/1/4 0:30,194959.3498
2021/1/4 0:45,192377.453
2021/1/4 1:00,207607.1092
2021/1/4 1:15,190786.8276
2021/1/4 1:30,190164.7607
2021/1/4 1:45,189217.1037
2021/1/4 2:00,201071.8964
2021/1/4 2:15,187118.5821
2021/1/4 2:30,188084.8921
2021/1/4 2:45,185574.2861
2021/1/4 3:00,200241.8983
2021/1/4 3:15,184606.5945
2021/1/4 3:30,185566.5665
2021/1/4 3:45,183227.709
2021/1/4 4:00,197714.5026
2021/1/4 4:15,183332.9435
2021/1/4 4:30,182301.7338
2021/1/4 4:45,182551.9176
2021/1/4 5:00,195194.5116
2021/1/4 5:15,182352.4526
2021/1/4 5:30,181839.9192
2021/1/4 5:45,184567.4697
2021/1/4 6:00,196846.8001
2021/1/4 6:15,185122.2274
2021/1/4 6:30,185564.7236
2021/1/4 6:45,186478.5503
2021/1/4 7:00,201194.6433
2021/1/4 7:15,191030.4439
2021/1/4 7:30,194546.611
2021/1/4 7:45,193129.0729
2021/1/4 8:00,212413.2372
2021/1/4 8:15,200904.5352
2021/1/4 8:30,205397.9813
2021/1/4 8:45,207712.0751
2021/1/4 9:00,227642.0333
2021/1/4 9:15,214907.8263
2021/1/4 9:30,217171.4355
2021/1/4 9:45,218595.86
2021/1/4 10:00,235628.6252
2021/1/4 10:15,220603.0742
2021/1/4 10:30,221978.676
2021/1/4 10:45,222457.9134
2021/1/4 11:00,238898.5202
2021/1/4 11:15,220534.0214
2021/1/4 11:30,219070.4189
2021/1/4 11:45,216898.9808
2021/1/4 12:00,227717.209
2021/1/4 12:15,208835.3212
2021/1/4 12:30,209447.9541
2021/1/4 12:45,212933.7926
2021/1/4 13:00,227570.3584
2021/1/4 13:15,211861.81
2021/1/4 13:30,211768.8572
2021/1/4 13:45,214215.3929
2021/1/4 14:00,232582.0156
2021/1/4 14:15,217951.1595
2021/1/4 14:30,216643.2118
2021/1/4 14:45,216711.0565
2021/1/4 15:00,233133.6815
2021/1/4 15:15,217181.5667
2021/1/4 15:30,217813.4185
2021/1/4 15:45,217802.8221
2021/1/4 16:00,234011.938
2021/1/4 16:15,219405.0527
2021/1/4 16:30,219766.8858
2021/1/4 16:45,219934.8444
2021/1/4 17:00,235660.1865
2021/1/4 17:15,219097.1015
2021/1/4 17:30,217598.9569
2021/1/4 17:45,213489.1823
2021/1/4 18:00,225294.3421
2021/1/4 18:15,207571.9701
2021/1/4 18:30,209093.0689
2021/1/4 18:45,209155.1169
2021/1/4 19:00,223642.9175
2021/1/4 19:15,207630.7176
2021/1/4 19:30,206370.5703
2021/1/4 19:45,205566.949
2021/1/4 20:00,221330.4407
2021/1/4 20:15,205754.872
2021/1/4 20:30,203816.5768
2021/1/4 20:45,202892.2819
2021/1/4 21:00,219044.4207
2021/1/4 21:15,201922.1322
2021/1/4 21:30,203437.9161
2021/1/4 21:45,203191.8399
2021/1/4 22:00,214748.9415
2021/1/4 22:15,198159.9599
2021/1/4 22:30,198187.7142
2021/1/4 22:45,199256.9525
2021/1/4 23:00,210954.7983
2021/1/4 23:15,194413.4238
2021/1/4 23:30,193830.5812
2021/1/4 23:45,193436.545
2021/1/5 0:00,206961.047
2021/1/5 0:15,197801.0947
2021/1/5 0:30,197590.0413
2021/1/5 0:45,196928.6164
2021/1/5 1:00,210313.1622
2021/1/5 1:15,193419.4745
2021/1/5 1:30,193616.6253
2021/1/5 1:45,193914.0574
2021/1/5 2:00,204550.7189
2021/1/5 2:15,190717.796
2021/1/5 2:30,191154.3507
2021/1/5 2:45,190224.7222
2021/1/5 3:00,202460.0374
2021/1/5 3:15,190162.5055
2021/1/5 3:30,190434.1225
2021/1/5 3:45,189653.923
2021/1/5 4:00,201303.9081
2021/1/5 4:15,187670.793
2021/1/5 4:30,186179.4644
2021/1/5 4:45,186913.5755
2021/1/5 5:00,199293.7275
2021/1/5 5:15,186221.8392
2021/1/5 5:30,185007.6871
2021/1/5 5:45,186380.8537
2021/1/5 6:00,202648.6175
2021/1/5 6:15,190381.6641
2021/1/5 6:30,191425.5006
2021/1/5 6:45,190732.4163
2021/1/5 7:00,203687.6726
2021/1/5 7:15,194925.2664
2021/1/5 7:30,193644.8816
2021/1/5 7:45,196808.257
2021/1/5 8:00,213260.9011
2021/1/5 8:15,202826.6278
2021/1/5 8:30,207734.9995
2021/1/5 8:45,209584.2404
2021/1/5 9:00,228900.5052
2021/1/5 9:15,214685.8928
2021/1/5 9:30,215820.4456
2021/1/5 9:45,219813.8302
2021/1/5 10:00,238660.5056
2021/1/5 10:15,222484.9445
2021/1/5 10:30,223162.2317
2021/1/5 10:45,223142.4613
2021/1/5 11:00,239490.7252
2021/1/5 11:15,222652.8952
2021/1/5 11:30,220140.0094
2021/1/5 11:45,216297.0603
2021/1/5 12:00,227532.2553
2021/1/5 12:15,208668.9523
2021/1/5 12:30,210096.2626
2021/1/5 12:45,210487.139
2021/1/5 13:00,228281.593
2021/1/5 13:15,212871.6693
2021/1/5 13:30,213918.5368
2021/1/5 13:45,214889.8703
2021/1/5 14:00,233119.9949
2021/1/5 14:15,217213.2864
2021/1/5 14:30,217329.0986
2021/1/5 14:45,217308.7414
2021/1/5 15:00,233641.0251
2021/1/5 15:15,217958.601
2021/1/5 15:30,217976.37
2021/1/5 15:45,217733.3781
2021/1/5 16:00,233960.6681
2021/1/5 16:15,219879.8032
2021/1/5 16:30,219626.5793
2021/1/5 16:45,219009.524
2021/1/5 17:00,236022.5779
2021/1/5 17:15,217959.2636
2021/1/5 17:30,215648.6163
2021/1/5 17:45,214085.1995
2021/1/5 18:00,226887.9736
2021/1/5 18:15,208347.6754
2021/1/5 18:30,208383.3805
2021/1/5 18:45,209879.0803
2021/1/5 19:00,224655.8412
2021/1/5 19:15,207216.6662
2021/1/5 19:30,208403.2871
2021/1/5 19:45,207819.4198
2021/1/5 20:00,221726.4594
2021/1/5 20:15,204325.8704
2021/1/5 20:30,205844.5629
2021/1/5 20:45,205922.1515
2021/1/5 21:00,220508.5446
2021/1/5 21:15,204305.4748
2021/1/5 21:30,202876.807
2021/1/5 21:45,205405.8787
2021/1/5 22:00,217076.3111
2021/1/5 22:15,199492.7966
2021/1/5 22:30,199831.9349
2021/1/5 22:45,198540.2778
2021/1/5 23:00,212905.225
2021/1/5 23:15,194827.9445
2021/1/5 23:30,194525.2216
2021/1/5 23:45,192502.855
2021/1/6 0:00,206432.8924
2021/1/6 0:15,197095.9587
2021/1/6 0:30,198072.1543
2021/1/6 0:45,195746.1362
2021/1/6 1:00,210359.7233
2021/1/6 1:15,192477.6821
2021/1/6 1:30,192784.877
2021/1/6 1:45,192386.9117
2021/1/6 2:00,204185.3112
2021/1/6 2:15,189683.5429
2021/1/6 2:30,190051.8857
2021/1/6 2:45,190658.4521
2021/1/6 3:00,202499.3612
2021/1/6 3:15,188242.1872
2021/1/6 3:30,186575.6383
2021/1/6 3:45,187233.83
2021/1/6 4:00,200682.8357
2021/1/6 4:15,185950.7144
2021/1/6 4:30,187061.8821
2021/1/6 4:45,185992.043
2021/1/6 5:00,199907.2516
2021/1/6 5:15,186564.6145
2021/1/6 5:30,186165.6342
2021/1/6 5:45,186255.1848
2021/1/6 6:00,202480.1105
2021/1/6 6:15,187521.4537
2021/1/6 6:30,187932.4198
2021/1/6 6:45,189958.5579
2021/1/6 7:00,203699.0709
2021/1/6 7:15,191495.4998
2021/1/6 7:30,194421.7592
2021/1/6 7:45,194602.5086
2021/1/6 8:00,211629.9754
2021/1/6 8:15,201635.7517
2021/1/6 8:30,207024.1242
2021/1/6 8:45,209584.1488
2021/1/6 9:00,227700.5976
2021/1/6 9:15,215219.4242
2021/1/6 9:30,217455.7164
2021/1/6 9:45,219576.6718
2021/1/6 10:00,239708.8508
2021/1/6 10:15,223303.055
2021/1/6 10:30,222873.7409
2021/1/6 10:45,223858.8146
2021/1/6 11:00,239761.3482
2021/1/6 11:15,221941.3296
2021/1/6 11:30,219854.3823
2021/1/6 11:45,218176.4787
2021/1/6 12:00,228895.1618
2021/1/6 12:15,209169.8053
2021/1/6 12:30,210258.9414
2021/1/6 12:45,211006.6213
2021/1/6 13:00,226871.3982
2021/1/6 13:15,212107.2482
2021/1/6 13:30,212274.2156
2021/1/6 13:45,215269.2614
2021/1/6 14:00,234126.7545
2021/1/6 14:15,218724.2329
2021/1/6 14:30,218231.3288
2021/1/6 14:45,217294.6113
2021/1/6 15:00,232099.9843
2021/1/6 15:15,218215.8075
2021/1/6 15:30,218731.5807
2021/1/6 15:45,217897.9672
2021/1/6 16:00,236476.3256
2021/1/6 16:15,220690.7915
2021/1/6 16:30,220237.4402
2021/1/6 16:45,219945.6687
2021/1/6 17:00,236413.2225
2021/1/6 17:15,218195.8277
2021/1/6 17:30,216202.5068
2021/1/6 17:45,213492.5226
2021/1/6 18:00,227489.791
2021/1/6 18:15,209766.3148
2021/1/6 18:30,210624.7591
2021/1/6 18:45,210284.8803
2021/1/6 19:00,225486.1889
2021/1/6 19:15,209606.2038
2021/1/6 19:30,208455.1238
2021/1/6 19:45,208838.3081
2021/1/6 20:00,222189.5283
2021/1/6 20:15,205338.5559
2021/1/6 20:30,205247.8718
2021/1/6 20:45,204184.7571
2021/1/6 21:00,219487.1051
2021/1/6 21:15,202519.0201
2021/1/6 21:30,202295.5748
2021/1/6 21:45,203175.6805
2021/1/6 22:00,215761.1232
2021/1/6 22:15,200237.9869
2021/1/6 22:30,197759.214
2021/1/6 22:45,195654.3001
2021/1/6 23:00,211554.8721
2021/1/6 23:15,195681.6162
2021/1/6 23:30,195252.9102
2021/1/6 23:45,193557.8865
2021/1/7 0:00,206394.1486
2021/1/7 0:15,196334.5016
2021/1/7 0:30,196205.2634
2021/1/7 0:45,194875.8572
2021/1/7 1:00,209444.2554
2021/1/7 1:15,194718.2754
2021/1/7 1:30,193945.5937
2021/1/7 1:45,192148.3391
2021/1/7 2:00,205298.8284
2021/1/7 2:15,189398.6709
2021/1/7 2:30,190174.9269
2021/1/7 2:45,190314.7281
2021/1/7 3:00,201447.7853
2021/1/7 3:15,187027.9991
2021/1/7 3:30,189672.4652
2021/1/7 3:45,186854.2603
2021/1/7 4:00,201246.2732
2021/1/7 4:15,184258.0086
2021/1/7 4:30,184538.9919
2021/1/7 4:45,186489.6364
2021/1/7 5:00,199721.8912
2021/1/7 5:15,185433.2708
2021/1/7 5:30,184983.4437
2021/1/7 5:45,186366.8062
2021/1/7 6:00,201476.1786
2021/1/7 6:15,186745.2123
2021/1/7 6:30,187192.5405
2021/1/7 6:45,187787.2152
2021/1/7 7:00,202885.128
2021/1/7 7:15,191483.4864
2021/1/7 7:30,193558.7982
2021/1/7 7:45,194567.1539
2021/1/7 8:00,211719.2434
2021/1/7 8:15,203224.987
2021/1/7 8:30,206698.4316
2021/1/7 8:45,210885.2119
2021/1/7 9:00,228500.6891
2021/1/7 9:15,215473.5723
2021/1/7 9:30,217002.097
2021/1/7 9:45,219763.803
2021/1/7 10:00,238690.6508
2021/1/7 10:15,223224.3091
2021/1/7 10:30,223701.5854
2021/1/7 10:45,224714.4153
2021/1/7 11:00,238957.749
2021/1/7 11:15,223683.4858
2021/1/7 11:30,222089.6766
2021/1/7 11:45,219613.054
2021/1/7 12:00,231238.3582
2021/1/7 12:15,211707.4132
2021/1/7 12:30,213860.3589
2021/1/7 12:45,214269.0107
2021/1/7 13:00,230600.362
2021/1/7 13:15,214876.0018
2021/1/7 13:30,216230.2497
2021/1/7 13:45,219175.1512
2021/1/7 14:00,236175.8361
2021/1/7 14:15,221408.1424
2021/1/7 14:30,221615.0258
2021/1/7 14:45,220668.4701
2021/1/7 15:00,237939.2619
2021/1/7 15:15,221691.7332
2021/1/7 15:30,222578.6805
2021/1/7 15:45,222947.029
2021/1/7 16:00,238171.2212
2021/1/7 16:15,222683.6967
2021/1/7 16:30,223235.8461
2021/1/7 16:45,224865.2839
2021/1/7 17:00,238916.6053
2021/1/7 17:15,222213.6834
2021/1/7 17:30,218562.6509
2021/1/7 17:45,216309.5945
2021/1/7 18:00,229281.852
2021/1/7 18:15,212023.6718
2021/1/7 18:30,212803.2091
2021/1/7 18:45,211895.4945
2021/1/7 19:00,227982.8419
2021/1/7 19:15,212262.33
2021/1/7 19:30,212204.1588
2021/1/7 19:45,209335.3747
2021/1/7 20:00,226020.7065
2021/1/7 20:15,208895.6436
2021/1/7 20:30,207960.2365
2021/1/7 20:45,208729.8394
2021/1/7 21:00,222821.8668
2021/1/7 21:15,206176.6592
2021/1/7 21:30,206220.4246
2021/1/7 21:45,205735.8051
2021/1/7 22:00,219278.1853
2021/1/7 22:15,202246.6765
2021/1/7 22:30,202079.4766
2021/1/7 22:45,199515.8086
2021/1/7 23:00,213855.4862
2021/1/7 23:15,198888.893
2021/1/7 23:30,197674.0811
2021/1/7 23:45,195642.4466
2021/1/8 0:00,207932.7255
2021/1/8 0:15,199454.7496
2021/1/8 0:30,198302.4776
2021/1/8 0:45,198490.2621
2021/1/8 1:00,210258.3604
2021/1/8 1:15,195544.4262
2021/1/8 1:30,194980.96
2021/1/8 1:45,194436.4494
2021/1/8 2:00,205007.3819
2021/1/8 2:15,191159.1247
2021/1/8 2:30,191647.6104
2021/1/8 2:45,190734.5363
2021/1/8 3:00,203948.336
2021/1/8 3:15,189824.6226
2021/1/8 3:30,190471.1497
2021/1/8 3:45,188240.4568
2021/1/8 4:00,202468.4765
2021/1/8 4:15,188248.6221
2021/1/8 4:30,186380.3865
2021/1/8 4:45,186684.9566
2021/1/8 5:00,199997.1932
2021/1/8 5:15,186218.4037
2021/1/8 5:30,186737.9939
2021/1/8 5:45,189430.8994
2021/1/8 6:00,202949.1167
2021/1/8 6:15,191607.486
2021/1/8 6:30,191582.3021
2021/1/8 6:45,190690.196
2021/1/8 7:00,207288.7602
2021/1/8 7:15,193670.4995
2021/1/8 7:30,196086.4505
2021/1/8 7:45,198793.0593
2021/1/8 8:00,215822.3293
2021/1/8 8:15,206050.6746
2021/1/8 8:30,212087.4697
2021/1/8 8:45,217561.2988
2021/1/8 9:00,234885.9015
2021/1/8 9:15,222232.3498
2021/1/8 9:30,225686.7192
2021/1/8 9:45,226754.7983
2021/1/8 10:00,246508.9217
2021/1/8 10:15,230052.8944
2021/1/8 10:30,229142.1497
2021/1/8 10:45,230711.831
2021/1/8 11:00,245822.6752
2021/1/8 11:15,229523.1442
2021/1/8 11:30,227260.727
2021/1/8 11:45,224193.4811
2021/1/8 12:00,236715.9377
2021/1/8 12:15,217589.5859
2021/1/8 12:30,218300.0835
2021/1/8 12:45,218634.163
2021/1/8 13:00,236297.7345
2021/1/8 13:15,220052.112
2021/1/8 13:30,221784.175
2021/1/8 13:45,223862.4491
2021/1/8 14:00,241002.3946
2021/1/8 14:15,226093.9915
2021/1/8 14:30,225105.3142
2021/1/8 14:45,226185.0765
2021/1/8 15:00,242321.5794
2021/1/8 15:15,225523.4111
2021/1/8 15:30,226281.0569
2021/1/8 15:45,224615.0956
2021/1/8 16:00,241925.1249
2021/1/8 16:15,227853.9644
2021/1/8 16:30,226585.1696
2021/1/8 16:45,226730.9744
2021/1/8 17:00,242582.8959
2021/1/8 17:15,225391.9103
2021/1/8 17:30,221411.7032
2021/1/8 17:45,220062.8915
2021/1/8 18:00,233561.5879
2021/1/8 18:15,214349.3984
2021/1/8 18:30,213355.694
2021/1/8 18:45,215556.1018
2021/1/8 19:00,229361.8113
2021/1/8 19:15,213752.2654
2021/1/8 19:30,212476.6316
2021/1/8 19:45,212807.5037
2021/1/8 20:00,226781.632
2021/1/8 20:15,210087.0402
2021/1/8 20:30,209496.4396
2021/1/8 20:45,210389.617
2021/1/8 21:00,225514.7102
2021/1/8 21:15,207928.0885
2021/1/8 21:30,205728.2446
2021/1/8 21:45,205695.4156
2021/1/8 22:00,218996.7309
2021/1/8 22:15,203710.4906
2021/1/8 22:30,203153.69
2021/1/8 22:45,201021.1727
2021/1/8 23:00,213790.0569
2021/1/8 23:15,200235.5737
2021/1/8 23:30,199111.2069
2021/1/8 23:45,197183.0358
2021/1/9 0:00,208311.0065
2021/1/9 0:15,199715.4801
2021/1/9 0:30,199494.2163
2021/1/9 0:45,200414.3944
2021/1/9 1:00,211913.5195
2021/1/9 1:15,196861.9775
2021/1/9 1:30,196256.8161
2021/1/9 1:45,195260.2115
2021/1/9 2:00,207215.8194
2021/1/9 2:15,192763.3959
2021/1/9 2:30,193347.679
2021/1/9 2:45,192416.5256
2021/1/9 3:00,204328.97
2021/1/9 3:15,191129.105
2021/1/9 3:30,189034.2293
2021/1/9 3:45,188563.0443
2021/1/9 4:00,201694.2565
2021/1/9 4:15,188274.8798
2021/1/9 4:30,187733.7337
2021/1/9 4:45,186358.4008
2021/1/9 5:00,201101.4994
2021/1/9 5:15,185820.9347
2021/1/9 5:30,186509.3635
2021/1/9 5:45,186998.1649
2021/1/9 6:00,200429.6242
2021/1/9 6:15,189703.7773
2021/1/9 6:30,188706.432
2021/1/9 6:45,187626.9639
2021/1/9 7:00,202711.7214
2021/1/9 7:15,190499.0737
2021/1/9 7:30,191926.3735
2021/1/9 7:45,194219.9292
2021/1/9 8:00,211810.4244
2021/1/9 8:15,199712.7603
2021/1/9 8:30,204314.0468
2021/1/9 8:45,208810.1549
2021/1/9 9:00,225675.8466
2021/1/9 9:15,214876.0999
2021/1/9 9:30,216032.66
2021/1/9 9:45,218410.5769
2021/1/9 10:00,237796.3354
2021/1/9 10:15,224070.1682
2021/1/9 10:30,223303.7571
2021/1/9 10:45,223577.0692
2021/1/9 11:00,240201.1257
2021/1/9 11:15,222309.9287
2021/1/9 11:30,220724.9913
2021/1/9 11:45,218639.2164
2021/1/9 12:00,230537.9685
2021/1/9 12:15,209955.3758
2021/1/9 12:30,211410.9831
2021/1/9 12:45,212916.8318
2021/1/9 13:00,229643.9068
2021/1/9 13:15,213627.2097
2021/1/9 13:30,214798.2781
2021/1/9 13:45,218043.6251
2021/1/9 14:00,234732.4285
2021/1/9 14:15,218548.42
2021/1/9 14:30,217425.5262
2021/1/9 14:45,219857.1992
